Transaction_ID,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount,Profit,Sales_Date,Order_Date,Shipping_Date,Payment_Method,Sales_Channel,City,State,Region
T07954,C6896,Sandra Ayers,P176,Hoodie,Clothing,10,30672.76,3810.17,302917.43,52677.78,2025-11-08,2025-11-08,2025-11-15,Upi,Offline,East Michaelview,Wyoming,West
T07955,C9980,Kimberly Lee,P430,Jacket,Clothing,10,43862.38,10286.77,428337.03,73045.39,2025-06-09,2025-06-09,2025-06-10,Credit Card,Online,East Derrick,Washington,West
T07956,C5936,Micheal Saunders,P301,Curtains,Home,1,38593.95,202.85,38391.1,5816.25,2025-05-05,2025-05-05,2025-05-06,Cash,Offline,Port Eric,North Carolina,North
T07957,C5240,Michael Reyes,P762,Novel,Books,8,28917.81,3967.97,227374.51,26457.99,2024-02-05,2024-02-05,2024-02-11,Cash,Offline,Mariatown,Hawaii,South
T07958,C7570,Barbara Owens,P893,Table,Home,7,40208.47,2420.36,279038.93,19391.14,2024-11-10,2024-11-10,2024-11-12,Cash,Online,Collinsstad,New Jersey,South
T07959,C5384,Victoria Solis,P957,Sofa,Home,2,47180.59,11768.51,82592.67,20324.92,2025-06-12,2025-06-12,2025-06-15,Debit Card,Online,Port Wayne,South Carolina,North
T07960,C9615,Melissa Reed MD,P768,Comics,Books,9,47353.39,11659.24,414521.27,77034.36,2025-03-14,2025-03-14,2025-03-21,Upi,Offline,South Wendy,New Jersey,West
T07961,C7649,Dustin Jones,P711,Curtains,Home,2,4927.79,77.16,9778.42,606.93,2024-03-29,2024-03-29,2024-04-01,Net Banking,Online,Christopherberg,West Virginia,South
T07962,C7088,Daniel Mccall,P493,Dictionary,Books,4,43984.27,5588.78,170348.3,30345.33,2024-10-09,2024-10-09,2024-10-11,Credit Card,Offline,East Alison,New Hampshire,South
T07963,C3776,Angela Pineda,P933,Novel,Books,5,2041.02,594.13,9610.97,2189.35,2024-03-14,2024-03-14,2024-03-17,Credit Card,Online,Deannamouth,Massachusetts,West
T07964,C8855,Cory Conley,P620,Hoodie,Clothing,8,19920.4,4998.23,154364.97,9163.46,2025-12-28,2025-12-28,2026-01-02,Net Banking,Online,North Oscar,Missouri,West
T07965,C4583,David Jones,P686,Novel,Books,1,8543.74,1106.21,7437.53,1818.2,2024-02-26,2024-02-26,2024-03-02,Debit Card,Offline,Mitchellburgh,Idaho,South
T07966,C7044,Sarah Herman,P965,Laptop,Electronics,1,2442.64,284.38,2158.26,321.23,2025-03-24,2025-03-24,2025-03-30,Upi,Online,West Matthew,Kentucky,South
T07967,C3722,unknown value,P740,Comics,Books,2,9131.22,1664.22,16598.22,3862.69,2025-08-09,2025-08-09,2025-08-11,Upi,Online,West Adrianamouth,West Virginia,North
T07968,C4582,Steven Barnes,P916,Notebook,Books,5,34863.52,3859.28,170458.32,17945.25,2025-04-12,2025-04-12,2025-04-16,Cash,Offline,East James,New Mexico,East
T07969,C6430,Christie Jimenez,P248,Magazine,Books,6,37301.76,2061.47,221749.09,52484.71,2025-02-12,2025-02-12,2025-02-13,Upi,Online,New Amanda,Florida,North
T07970,C7795,Nathan Miller,P199,Jeans,Clothing,8,20089.86,5376.68,155342.2,15040.02,2024-01-29,2024-01-29,2024-01-31,Debit Card,Offline,Carlshire,Minnesota,North
T07971,C4622,April Simmons,P655,Jacket,Clothing,5,42811.1,10822.8,203232.7,49862.33,2024-01-04,2024-01-04,2024-01-11,Upi,Offline,Lake Stevenbury,West Virginia,South
T07972,C7751,James Hines,P188,T-Shirt,Clothing,7,39715.79,8986.78,269023.75,53562.79,2024-10-10,2024-10-10,2024-10-13,Net Banking,Offline,Chapmanburgh,Delaware,East
T07973,C7958,Madison Williams,P559,Monitor,Electronics,2,41461.55,5942.5,76980.6,17117.38,2024-06-20,2024-06-20,2024-06-22,Upi,Offline,Simpsonview,Illinois,North
T07974,C1021,Karen Thomas,P901,Mouse,Electronics,4,48890.17,3753.32,191807.36,19093.26,2024-08-30,2024-08-30,2024-09-05,Debit Card,Online,Port Patricia,Nebraska,West
T07975,C5768,Brittany Kim,P261,Notebook,Books,7,29752.47,2147.41,206119.88,32425.48,2025-06-26,2025-06-26,2025-06-29,Upi,Online,unkown column,New Jersey,North
T07976,C7060,Kristi Scott,P675,Magazine,Books,10,32804.07,3296.15,324744.55,68219.51,2025-06-04,2025-06-04,2025-06-10,Credit Card,Online,Jasontown,Utah,West
T07977,C7806,Angela Meadows,P841,Lamp,Home,9,15515.38,363.25,139275.17,28347.49,2024-11-03,2024-11-03,2024-11-07,Credit Card,Online,Stricklandhaven,New York,South
T07978,C6003,Richard Robinson,P995,Table,Home,7,43820.72,5839.42,300905.62,30528.13,2024-06-05,2024-06-05,2024-06-06,Cash,Offline,Alisontown,Georgia,South
T07979,C3327,Sharon Avila,P454,Hoodie,Clothing,4,42287.61,1525.72,167624.72,16725.21,2025-06-13,2025-06-13,2025-06-14,Debit Card,Offline,North Josephbury,Kansas,West
T07980,C3220,Billy Chen,P548,Hoodie,Clothing,6,42800.18,4573.66,252227.42,22505.42,2025-03-13,2025-03-13,2025-03-15,Net Banking,Offline,Kevinfurt,Virginia,North
T07981,C3514,Wanda Carter,P599,Hoodie,Clothing,9,32813.89,343.57,294981.44,23134.74,2025-06-22,2025-06-22,2025-06-27,Net Banking,Offline,New Eduardofort,Delaware,North
T07982,C8494,Bruce Randall,P892,Table,Home,4,28185.06,6375.12,106365.12,24759.56,2024-04-10,2024-04-10,2024-04-14,Upi,Online,Lambfort,Delaware,South
T07983,C8181,Paul Wu,P628,Notebook,Books,2,48415.85,10309.12,86522.58,19528.67,2024-10-11,2024-10-11,2024-10-17,Net Banking,Offline,Popefurt,Georgia,South
T07984,C3006,Katherine Garcia,P107,Notebook,Books,9,12060.48,2812.71,105731.61,21428.82,2024-02-03,2024-02-03,2024-02-09,Net Banking,Offline,East Margaret,New Jersey,East
T07985,C8620,James Williams,P597,Dictionary,Books,5,48594.69,5828.64,237144.81,54572.11,2024-10-26,2024-10-26,2024-10-31,Unknown,Online,Port Anneport,Idaho,West
T07986,C6715,Kevin Hampton,P863,Monitor,Electronics,7,5498.18,1202.63,37284.63,4072.24,2024-09-19,2024-09-19,2024-09-26,Credit Card,Online,Guzmanfurt,Ohio,North
T07987,C1589,Elizabeth Thomas,P747,Headphones,Electronics,8,30772.79,570.75,245611.57,28361.4,2024-01-26,2024-01-26,2024-02-02,Credit Card,Online,Huertafurt,New Hampshire,East
T07988,C8673,Joel Kirby,P255,Table,Home,4,24266.46,5699.24,91366.6,10852.22,2025-07-30,2025-07-30,2025-08-02,Credit Card,Online,West Nathan,New Hampshire,North
T07989,C5674,Rebecca Rodriguez,P134,Sofa,Home,6,44316.68,174.84,265725.24,17882.69,2025-07-13,2025-07-13,2025-07-20,Upi,Online,Melissaberg,Indiana,North
T07990,C7775,Joseph Watts,P628,Table,Home,1,46353.88,3647.47,42706.41,5449.81,2024-10-27,2024-10-27,2024-10-30,Debit Card,Offline,Lake Stephanie,New York,West
T07991,C1708,Jennifer Whitehead,P540,Comics,Books,10,36533.91,8115.23,357223.87,27737.39,2024-10-09,2024-10-09,2024-10-15,Unknown,Offline,Vincentberg,Michigan,West
T07992,C6552,Kelsey Henderson,P648,Shoes,Clothing,5,8658.37,1613.66,41678.19,9452.29,2024-03-19,2024-03-19,2024-03-25,Credit Card,Online,Jeffreyfort,Oregon,West
T07993,C8275,Meagan Whitaker,P518,Table,Home,4,35095.01,6818.93,133561.11,9871.37,2024-09-10,2024-09-10,2024-09-15,Cash,Online,Alexandertown,Massachusetts,East
T07994,C9905,Sarah Mcneil,P128,Monitor,Electronics,9,16391.9,1241.47,146285.63,16196.28,2025-01-31,2025-01-31,2025-02-06,Unknown,Online,unkown column,Maine,South
T07995,C4730,Elizabeth Miller,P909,Mouse,Electronics,3,22046.2,287.87,65850.73,5827.07,2025-11-07,2025-11-07,2025-11-11,Net Banking,Offline,North Angelaborough,Texas,West
T07996,C5133,Monique Dougherty,P176,Laptop,Electronics,6,47027.57,656.28,281509.14,56971.45,2024-11-17,2024-11-17,2024-11-20,Cash,Offline,West Cody,Indiana,East
T07997,C5449,Derrick Schwartz,P236,Mouse,Electronics,10,44420.12,11957.67,432243.53,31074.41,2025-10-14,2025-10-14,2025-10-19,Credit Card,Online,Jonesfort,Oregon,North
T07998,C4957,Victoria Harvey,P847,Table,Home,3,6597.07,1491.79,18299.42,3494.23,2025-01-08,2025-01-08,2025-01-11,Credit Card,Offline,North Joseph,New Jersey,North
T07999,C4726,Chelsea Walker,P245,Curtains,Home,1,32269.2,72.29,32196.91,2159.29,2025-02-27,2025-02-27,2025-03-01,Unknown,Offline,North Kyleberg,Washington,North
T08000,C4701,Andrea Lewis,P333,Table,Home,4,23745.68,570.73,94411.99,14383.85,2025-05-31,2025-05-31,2025-06-03,Debit Card,Online,Jenniferville,Nevada,North
T08001,C6722,Allison Dominguez,P671,Keyboard,Electronics,4,1436.16,296.1,5448.54,658.78,2025-11-10,2025-11-10,2025-11-14,Net Banking,Offline,Michaelmouth,North Dakota,North
T08002,C4313,Ashley Walker,P282,Headphones,Electronics,1,22386.07,432.12,21953.95,1728.26,2025-04-30,2025-04-30,2025-05-02,Cash,Online,Smithmouth,Colorado,South
T08003,C5797,Nathan Villarreal,P324,Sofa,Home,1,30824.48,339.02,30485.46,1635.81,2025-02-15,2025-02-15,2025-02-22,Cash,Online,Port Cindy,Massachusetts,North
T08004,C9067,unknown value,P483,Dictionary,Books,9,4801.67,849.35,42365.68,5469.42,2024-06-16,2024-06-16,2024-06-22,Debit Card,Online,Wilsonfort,Mississippi,North
T08005,C4792,Bradley Watson,P306,Hoodie,Clothing,6,39124.51,6462.13,228284.93,19064.35,2025-04-15,2025-04-15,2025-04-18,Cash,Online,East Ianfurt,Maryland,South
T08006,C9432,Daniel Gutierrez,P843,Mouse,Electronics,2,2958.73,98.53,5818.93,667.94,2025-08-16,2025-08-16,2025-08-23,Cash,Online,Michaelton,Missouri,North
T08007,C9375,Charles Santos,P232,Lamp,Home,1,21991.48,5619.42,16372.06,2962.41,2024-09-21,2024-09-21,2024-09-24,Debit Card,Online,New Susan,Alaska,East
T08008,C2140,Miss Mercedes Daniel,P261,Mouse,Electronics,5,37174.35,7420.49,178451.26,42491.98,2025-06-10,2025-06-10,2025-06-17,Credit Card,Offline,unkown column,Ohio,South
T08009,C4898,Luke Cole,P530,unknown column,Home,9,11823.13,2176.76,104231.41,21205.63,2025-04-03,2025-04-03,2025-04-09,Cash,Offline,North Raymond,North Dakota,West
T08010,C3731,John Marshall,P475,Mouse,Electronics,1,513.13,76.42,436.71,63.2,2024-06-20,2024-06-20,2024-06-24,Cash,Online,East Diana,Missouri,East
T08011,C6321,Steven Rodriguez,P557,Jacket,Clothing,7,31355.59,4333.1,215156.03,34289.15,2024-09-19,2024-09-19,2024-09-24,Credit Card,Offline,Petersonside,New York,North
T08012,C2909,Emily Perez,P516,Monitor,Electronics,2,31702.62,2132.39,61272.85,13778.99,2024-02-29,2024-02-29,2024-03-06,Cash,Offline,New Davidland,Kentucky,East
T08013,C9988,Dakota Johnson,P283,Monitor,Electronics,1,27762.39,2593.07,25169.32,2302.32,2025-05-12,2025-05-12,2025-05-13,Unknown,Online,Billyton,Maine,South
T08014,C2508,Luis Williams,P654,T-Shirt,Clothing,8,3469.8,472.47,27285.93,5434.13,2025-04-12,2025-04-12,2025-04-19,Net Banking,Online,Holtburgh,Vermont,North
T08015,C7203,Christopher Rogers,P473,Table,Home,6,26303.17,5426.12,152392.9,37845.59,2024-04-14,2024-04-14,2024-04-16,Upi,Offline,Jordanton,Iowa,East
T08016,C9054,Samantha Miller,P664,Jacket,Clothing,7,35171.21,5630.32,240568.15,33203.02,2024-12-23,2024-12-23,2024-12-29,Upi,Offline,Lake Davidberg,New Mexico,North
T08017,C7118,Lisa Curry,P872,Lamp,Home,10,13467.3,1894.83,132778.17,22385.7,2024-07-02,2024-07-02,2024-07-09,Credit Card,Offline,Timothyborough,Massachusetts,North
T08018,C5198,Tyler Watkins,P130,Jeans,Clothing,6,43932.87,2466.42,261130.8,57211.31,2025-02-25,2025-02-25,2025-03-03,Debit Card,Offline,East Donnamouth,Idaho,South
T08019,C7587,Willie Rojas,P214,Magazine,Books,9,19537.13,2110.37,173723.8,42721.58,2025-03-15,2025-03-15,2025-03-22,Net Banking,Online,North Lisahaven,Idaho,East
T08020,C2401,Sandra Chandler,P439,Notebook,Books,10,20755.45,2244.72,205309.78,23517.11,2024-08-11,2024-08-11,2024-08-13,Upi,Online,Barkerstad,Louisiana,South
T08021,C7232,Jose Brown,P350,Keyboard,Electronics,6,41316.35,5633.02,242265.08,37031.0,2025-04-07,2025-04-07,2025-04-09,Upi,Offline,North Erika,New Mexico,West
T08022,C4078,Daniel Miller,P839,Hoodie,Clothing,1,7007.89,1379.83,5628.06,316.8,2025-06-17,2025-06-17,2025-06-23,Cash,Online,South Victoria,Indiana,South
T08023,C1738,Roger Fields,P909,Shoes,Clothing,10,972.05,98.97,9621.53,2088.54,2024-10-12,2024-10-12,2024-10-17,Net Banking,Offline,North Jonathan,Vermont,East
T08024,C9073,Brendan Trevino,P969,Mouse,Electronics,7,36777.28,5791.64,251649.32,13553.75,2024-05-19,2024-05-19,2024-05-22,Upi,Online,Port Linda,Alaska,East
T08025,C3098,Kathleen Jensen,P940,Chair,Home,7,28288.81,2607.02,195414.65,10859.02,2024-08-22,2024-08-22,2024-08-25,Net Banking,Online,Nguyenbury,Vermont,West
T08026,C9817,Justin Mejia,P787,Dictionary,Books,8,18495.59,427.94,147536.78,24170.68,2024-09-15,2024-09-15,2024-09-19,Credit Card,Online,West Cassandra,Nebraska,South
T08027,C5944,unknown value,P205,Dictionary,Books,10,17909.02,936.01,178154.19,41349.55,2024-07-13,2024-07-13,2024-07-15,Cash,Online,Lake Vickimouth,Montana,West
T08028,C3499,Rebecca Smith,P306,Laptop,Electronics,9,28182.79,5711.42,247933.69,41026.39,2025-12-29,2025-12-29,2025-12-31,Cash,Offline,Ellisfurt,New Hampshire,West
T08029,C4315,Jennifer Martinez,P987,Keyboard,Electronics,6,27506.25,2639.19,162398.31,24115.13,2025-04-09,2025-04-09,2025-04-14,Debit Card,Online,New Blakeland,North Dakota,East
T08030,C8109,Lori Ortiz,P775,Comics,Books,4,44445.37,9753.29,168028.19,9754.81,2025-09-07,2025-09-07,2025-09-11,Upi,Online,Romeroberg,Indiana,South
T08032,C2366,Daniel Thomas,P703,Lamp,Home,6,47833.82,3012.47,283990.45,22147.46,2025-05-15,2025-05-15,2025-05-22,Credit Card,Offline,North Johnbury,New Mexico,South
T08033,C5645,Patricia Martin,P479,Novel,Books,8,29282.39,2446.11,231813.01,38443.41,2024-03-30,2024-03-30,2024-03-31,Credit Card,Online,Stephaniestad,Maryland,South
T08034,C4653,Joshua Moore,P436,Headphones,Electronics,7,12696.86,2305.69,86572.33,18010.92,2024-08-30,2024-08-30,2024-09-03,Credit Card,Offline,Nicholasborough,West Virginia,North
T08035,C6902,Donald Black,P282,Hoodie,Clothing,9,29191.87,5717.42,257009.41,36345.97,2024-10-05,2024-10-05,2024-10-12,Credit Card,Online,New Karen,Rhode Island,West
T08036,C5800,Jeffrey Lopez,P596,Laptop,Electronics,7,31743.76,8561.32,213645.0,37499.4,2024-03-16,2024-03-16,2024-03-22,Cash,Online,Haynesstad,Alabama,West
T08037,C8828,Sandra Jordan,P272,Magazine,Books,5,26199.65,1406.07,129592.18,31108.82,2025-01-01,2025-01-01,2025-01-03,Upi,Offline,North Joshuatown,New Mexico,East
T08038,C9630,Sarah Jimenez,P441,Hoodie,Clothing,3,18382.02,5104.85,50041.21,4532.39,2025-04-14,2025-04-14,2025-04-17,Credit Card,Online,North Kimberly,Nebraska,North
T08039,C2839,David Hughes,P986,Mouse,Electronics,6,45214.17,7540.12,263744.9,52213.12,2024-03-21,2024-03-21,2024-03-25,Net Banking,Offline,New William,Hawaii,South
T08040,C5916,Diamond Blanchard,P195,Jacket,Clothing,10,37380.63,3364.07,370442.23,19698.15,2025-05-06,2025-05-06,2025-05-07,Cash,Offline,New Jenniferchester,Hawaii,North
T08041,C4235,Derek Ellison,P518,Magazine,Books,9,9796.08,2626.51,85538.21,15098.89,2024-05-12,2024-05-12,2024-05-17,Net Banking,Online,Bellport,Idaho,South
T08042,C4260,David Pitts,P196,T-Shirt,Clothing,2,32391.16,1317.35,63464.97,11677.42,2025-09-05,2025-09-05,2025-09-12,Upi,Offline,Lake Brenda,Louisiana,South
T08043,C1935,William Harrington,P520,Sofa,Home,8,25939.77,3690.94,203827.22,15384.95,2024-09-12,2024-09-12,2024-09-19,Upi,Online,Port Rebeccaton,Colorado,North
T08044,C5320,Kimberly Webb,P110,Laptop,Electronics,4,6678.45,1338.38,25375.42,5928.1,2024-11-18,2024-11-18,2024-11-21,Cash,Online,New Veronica,Alabama,East
T08045,C3515,Dawn Rivera,P764,Monitor,Electronics,3,1824.97,390.09,5084.82,429.52,2025-02-01,2025-02-01,2025-02-03,Unknown,Online,unkown column,Wyoming,North
T08046,C7637,Barbara Castro,P292,Sofa,Home,3,26527.97,7299.93,72283.98,13234.77,2025-07-14,2025-07-14,2025-07-20,Upi,Online,Garciaside,Mississippi,South
T08047,C6924,Doris Ruiz,P388,Monitor,Electronics,8,21685.15,6189.32,167291.88,24808.68,2024-06-09,2024-06-09,2024-06-11,Net Banking,Online,Bakerview,Rhode Island,South
T08048,C3625,Rodney Bell,P805,T-Shirt,Clothing,4,41297.27,8935.12,156253.96,9924.43,2024-09-21,2024-09-21,2024-09-26,Net Banking,Online,Port Kelly,New Mexico,North
T08049,C9349,John Ball,P677,Curtains,Home,8,1161.18,6.39,9283.05,1298.28,2024-04-22,2024-04-22,2024-04-29,Debit Card,Offline,Kirstenland,Mississippi,West
T08050,C8070,Kathleen Hernandez,P192,T-Shirt,Clothing,9,24982.63,306.99,224536.68,30882.76,2025-08-01,2025-08-01,2025-08-04,Cash,Online,East Donnaberg,Idaho,East
T08051,C1652,Laurie Davies,P392,Table,Home,5,26188.74,2528.25,128415.45,21364.97,2024-11-11,2024-11-11,2024-11-14,Cash,Offline,Matthewsview,Texas,East
T08052,C2075,Joyce Anderson,P822,Notebook,Books,5,17990.7,1510.23,88443.27,15974.01,2024-10-27,2024-10-27,2024-10-31,Debit Card,Online,South Kevin,Ohio,North
T08053,C6548,Thomas Crawford,P766,Chair,Home,1,35128.73,6675.31,28453.42,2721.79,2024-08-22,2024-08-22,2024-08-27,Cash,Online,Seanmouth,Georgia,North
T08054,C7375,Jack Miller,P823,Chair,Home,10,43388.58,10586.43,423299.37,50169.04,2025-09-06,2025-09-06,2025-09-08,Net Banking,Online,Rebeccachester,Minnesota,South
T08055,C2769,unknown value,P195,Keyboard,Electronics,3,24003.93,498.44,71513.35,11319.07,2025-05-26,2025-05-26,2025-05-31,Upi,Online,Valeriemouth,North Carolina,West
T08056,C5688,Thomas Morgan,P320,Chair,Home,8,41210.41,1710.5,327972.78,54376.08,2024-01-04,2024-01-04,2024-01-07,Credit Card,Offline,Port Shawnville,Kansas,South
T08057,C9974,Daniel Jennings,P562,Dictionary,Books,5,31457.45,7118.9,150168.35,21306.68,2024-11-05,2024-11-05,2024-11-08,Upi,Online,Orrbury,Pennsylvania,North
T08058,C5763,Mark Stewart,P322,Comics,Books,9,7977.05,448.84,71344.61,11407.8,2025-03-19,2025-03-19,2025-03-20,Credit Card,Offline,East Theresaberg,Texas,North
T08059,C4557,Erica Davis,P621,Comics,Books,4,9549.03,969.31,37226.81,7228.55,2025-02-07,2025-02-07,2025-02-11,Upi,Offline,South Michaeltown,Wyoming,West
T08060,C2578,Paul May,P125,Notebook,Books,7,15332.82,1557.92,105771.82,22947.79,2025-10-16,2025-10-16,2025-10-18,Debit Card,Online,Bruceville,New York,East
T08061,C2227,Barbara Lewis MD,P678,unknown column,Home,1,2795.13,782.47,2012.66,392.66,2024-09-15,2024-09-15,2024-09-17,Upi,Online,Lisaburgh,Washington,East
T08062,C8401,Jonathan Russo,P690,Laptop,Electronics,3,43993.55,6463.95,125516.7,22852.37,2024-11-06,2024-11-06,2024-11-13,Cash,Online,Stoutbury,Alaska,East
T08063,C3481,Miss Teresa Hudson,P392,Lamp,Home,3,30044.28,4040.17,86092.67,20736.68,2025-02-12,2025-02-12,2025-02-13,Credit Card,Offline,Lake Jeremy,Missouri,West
T08064,C7661,Scott Robinson,P535,Keyboard,Electronics,8,42447.32,6802.08,332776.48,50826.12,2024-11-02,2024-11-02,2024-11-06,Credit Card,Offline,South Stacystad,New Hampshire,West
T08065,C2823,Sarah Young,P170,Keyboard,Electronics,2,7403.25,1109.14,13697.36,2049.46,2024-01-18,2024-01-18,2024-01-20,Debit Card,Offline,Davidburgh,Kansas,East
T08066,C8066,Craig Williams,P713,Headphones,Electronics,10,24523.71,5221.89,240015.21,37109.14,2024-03-31,2024-03-31,2024-04-01,Net Banking,Offline,Normafurt,Kansas,North
T08067,C4246,Jasmine Jones,P226,Novel,Books,4,42192.34,10986.57,157782.79,8660.14,2024-05-18,2024-05-18,2024-05-24,Debit Card,Online,Harveymouth,Iowa,East
T08068,C2364,Theresa Sullivan,P371,Jacket,Clothing,9,43125.62,12204.59,375925.99,70165.2,2024-11-24,2024-11-24,2024-11-29,Net Banking,Offline,New Johnborough,Alaska,South
T08069,C7506,Kimberly Gray,P885,Chair,Home,10,12096.13,2602.23,118359.07,23623.43,2025-04-03,2025-04-03,2025-04-05,Debit Card,Offline,Port Davidborough,Kentucky,West
T08070,C2974,unknown value,P801,Magazine,Books,2,25838.7,2168.74,49508.66,10011.46,2024-06-22,2024-06-22,2024-06-29,Net Banking,Online,Davidbury,Georgia,South
T08071,C2727,Garrett Davis,P978,Sofa,Home,3,4017.22,685.24,11366.42,2273.74,2025-03-22,2025-03-22,2025-03-25,Credit Card,Online,Williamston,Michigan,North
T08072,C6285,Cheryl Drake,P751,Mouse,Electronics,6,23545.87,3804.75,137470.47,17059.71,2025-03-10,2025-03-10,2025-03-17,Unknown,Online,unkown column,Ohio,South
T08073,C3178,Pamela Wilson,P136,Lamp,Home,3,31025.15,3462.98,89612.47,6854.31,2025-05-16,2025-05-16,2025-05-21,Cash,Offline,unkown column,New York,West
T08074,C3109,Donna Ramos,P445,Curtains,Home,2,841.37,209.02,1473.72,109.92,2025-09-13,2025-09-13,2025-09-14,Upi,Offline,South Courtney,Virginia,West
T08075,C6972,Dale Marshall,P758,Jeans,Clothing,1,2686.87,722.37,1964.5,291.05,2024-10-30,2024-10-30,2024-11-02,Credit Card,Online,Tammymouth,Utah,West
T08076,C5201,Cody Weaver,P333,Lamp,Home,6,43960.92,9029.0,254736.52,35824.33,2024-01-02,2024-01-02,2024-01-07,Net Banking,Offline,Taylorland,North Dakota,South
T08077,C7146,Tracy Lopez,P447,Dictionary,Books,2,45884.23,449.29,91319.17,6759.57,2025-06-15,2025-06-15,2025-06-20,Cash,Offline,East Blakeburgh,South Carolina,East
T08078,C8246,Rachel Rivera,P958,unknown column,Electronics,10,2898.51,841.68,28143.42,5156.94,2025-07-01,2025-07-01,2025-07-07,Credit Card,Offline,Cherylchester,Georgia,East
T08079,C3478,unknown value,P432,Shoes,Clothing,1,10917.97,2247.8,8670.17,1053.53,2024-01-05,2024-01-05,2024-01-07,Credit Card,Offline,Matthewside,Kentucky,South
T08080,C8470,Michael Simon,P570,Shoes,Clothing,9,46378.07,11028.65,406373.98,63875.19,2025-06-06,2025-06-06,2025-06-09,Upi,Offline,Randalltown,Kentucky,West
T08081,C6225,Derek Davis,P418,Chair,Home,9,47444.14,130.12,426867.14,58937.88,2024-04-27,2024-04-27,2024-05-04,Upi,Online,Frostberg,Missouri,North
T08082,C4685,George Turner,P420,Novel,Books,2,32130.36,7649.05,56611.67,13580.56,2024-03-24,2024-03-24,2024-03-31,Cash,Online,PORT STEPHANIE,Illinois,East
T08083,C9429,Jeremiah Brown,P727,Monitor,Electronics,3,37274.13,8675.48,103146.91,14992.89,2024-05-18,2024-05-18,2024-05-25,Net Banking,Offline,Fernandezside,New York,West
T08084,C3185,Michael Thomas,P557,Curtains,Home,6,42388.03,5471.84,248856.34,16685.15,2025-01-19,2025-01-19,2025-01-22,Net Banking,Offline,East Aaronside,Maine,North
T08085,C4468,Michele Smith,P193,Sofa,Home,7,6153.06,930.64,42140.78,4366.93,2025-05-14,2025-05-14,2025-05-18,Net Banking,Online,Lake Samantha,North Dakota,North
